word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,band,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
cows,2,k-5th grade,beginner_k_to_5,991,,false,n,tier2_fry_filtered+fry_rank_991+grade2_week34_item11,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
seat,2,k-5th grade,beginner_k_to_5,996,,false,n,tier2_fry_filtered+fry_rank_996+grade2_week10_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
comic,5,k-5th grade,beginner_k_to_5,1,,false,adj,elementary_fill+grade5+grade5_week1_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
would,1,k-5th grade,beginner_k_to_5,1,,false,v,tier1_dolch+dolch_grade2+fry_overlap+grade1_week16_item3,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
write,1,k-5th grade,beginner_k_to_5,2,,false,v,tier1_dolch+dolch_grade2+fry_overlap+grade1_week19_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
always,2,k-5th grade,beginner_k_to_5,4,,false,adv,tier1_dolch+dolch_grade2+fry_overlap+grade3_week25_item9,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
every,1,k-5th grade,beginner_k_to_5,4,,false,det,tier1_dolch+dolch_grade1+fry_overlap+grade3_week1_item2,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
insult,5,k-5th grade,beginner_k_to_5,4,,false,n,elementary_fill+grade5+grade5_week1_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
about,1,k-5th grade,beginner_k_to_5,5,,false,n,tier1_dolch+dolch_grade3+fry_overlap+grade1_week14_item2,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
eleven,4,k-5th grade,beginner_k_to_5,6,,false,n,elementary_fill+grade4+grade4_week1_item6,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
gallop,5,k-5th grade,beginner_k_to_5,6,,false,n,elementary_fill+grade5+grade5_week1_item6,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
light,1,k-5th grade,beginner_k_to_5,6,,false,n,tier1_dolch+dolch_grade3+fry_overlap+grade1_week29_item7,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
around,2,k-5th grade,beginner_k_to_5,9,,false,prep,tier1_dolch+dolch_grade2+fry_overlap+grade3_week13_item8,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
stolen,4,k-5th grade,beginner_k_to_5,9,,false,v,elementary_fill+grade4+grade4_week1_item9,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
after,1,k-5th grade,beginner_k_to_5,10,,false,prep,tier1_dolch+dolch_grade1+fry_overlap+grade2_week4_item2,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
don't,2,k-5th grade,beginner_k_to_5,11,,false,v,tier1_dolch+dolch_grade2+fry_overlap+grade3_week33_item11,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
shark,2,k-5th grade,beginner_k_to_5,11,,false,n,elementary_fill+grade2+grade2_week1_item11,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
think,1,k-5th grade,beginner_k_to_5,12,,false,v,tier1_dolch+dolch_grade1+fry_overlap+grade2_week26_item2,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
orphan,4,k-5th grade,beginner_k_to_5,13,,false,n,elementary_fill+grade4+grade4_week1_item13,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
right,2,k-5th grade,beginner_k_to_5,13,,false,adj,tier1_dolch+dolch_grade2+fry_overlap+grade2_week5_item6,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
seven,2,k-5th grade,beginner_k_to_5,13,,false,det,tier1_dolch+dolch_grade3+fry_overlap+grade2_week16_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
those,2,k-5th grade,beginner_k_to_5,14,,false,det,tier1_dolch+dolch_grade2+fry_overlap+grade3_week9_item3,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
eight,3,k-5th grade,beginner_k_to_5,15,,false,det,tier1_dolch+dolch_grade3+fry_overlap,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
green,1,k-5th grade,beginner_k_to_5,15,,false,adj,tier1_dolch+dolch_grade2+fry_overlap+grade1_week36_item3,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
going,1,k-5th grade,beginner_k_to_5,16,,false,v,tier1_dolch+dolch_grade1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
nectar,3,k-5th grade,beginner_k_to_5,16,,false,n,elementary_fill+grade3+grade3_week1_item16,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
where,K,k-5th grade,beginner_k_to_5,16,,false,adv,tier1_dolch+dolch_preprimer+fry_overlap+grade2_week29_item3,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
could,1,k-5th grade,beginner_k_to_5,17,,false,v,tier1_dolch+dolch_grade1+fry_overlap+grade1_week20_item3,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
their,1,k-5th grade,beginner_k_to_5,17,,false,det,tier1_dolch+dolch_grade2+fry_overlap+grade1_week13_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
today,3,k-5th grade,beginner_k_to_5,17,,false,adv,tier1_dolch+dolch_grade3+fry_overlap+grade4_week4_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
carry,3,k-5th grade,beginner_k_to_5,18,,false,v,tier1_dolch+dolch_grade3+fry_overlap+grade3_week14_item2,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
pretty,K,k-5th grade,beginner_k_to_5,18,,false,adj,tier1_dolch+dolch_primer+fry_overlap,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
myself,3,k-5th grade,beginner_k_to_5,19,,false,pron,tier1_dolch+dolch_grade3,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
again,1,k-5th grade,beginner_k_to_5,20,,false,adv,tier1_dolch+dolch_grade1+fry_overlap+grade2_week16_item5,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
small,2,k-5th grade,beginner_k_to_5,20,,false,adj,tier1_dolch+dolch_grade3+fry_overlap+grade2_week10_item5,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
sleep,2,k-5th grade,beginner_k_to_5,21,,false,v,tier1_dolch+dolch_grade2+fry_overlap+grade3_week14_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
there,K,k-5th grade,beginner_k_to_5,21,,false,adv,tier1_dolch+dolch_primer+fry_overlap+grade1_week11_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
years,2,k-5th grade,beginner_k_to_5,21,,false,n,elementary_fill+grade2+grade2_week2_item5,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
chant,2,k-5th grade,beginner_k_to_5,26,,false,adj,elementary_fill+grade2+grade2_week2_item10,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
thump,3,k-5th grade,beginner_k_to_5,26,,false,n,elementary_fill+grade3+grade3_week2_item10,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
which,1,k-5th grade,beginner_k_to_5,26,,false,det,tier1_dolch+dolch_grade2+fry_overlap+grade1_week12_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
brown,K,k-5th grade,beginner_k_to_5,28,,false,adj,tier1_dolch+dolch_primer+fry_overlap+grade1_week34_item3,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
round,1,k-5th grade,beginner_k_to_5,28,,false,adj,tier1_dolch+dolch_grade1+fry_overlap+grade2_week7_item7,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
yellow,K,k-5th grade,beginner_k_to_5,28,,false,adj,tier1_dolch+dolch_preprimer+fry_overlap+grade2_week4_item12,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
before,2,k-5th grade,beginner_k_to_5,29,,false,prep,tier1_dolch+dolch_grade2+fry_overlap+grade2_week7_item2,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
bring,2,k-5th grade,beginner_k_to_5,31,,false,v,tier1_dolch+dolch_grade3+fry_overlap+grade2_week22_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
colon,4,k-5th grade,beginner_k_to_5,31,,false,n,elementary_fill+grade4+grade4_week2_item11,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
little,K,k-5th grade,beginner_k_to_5,31,,false,adj,tier1_dolch+dolch_preprimer+fry_overlap+grade2_week2_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
plunge,5,k-5th grade,beginner_k_to_5,31,,false,n,elementary_fill+grade5+grade5_week2_item11,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
width,3,k-5th grade,beginner_k_to_5,31,,false,n,elementary_fill+grade3+grade3_week2_item15,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
absent,5,k-5th grade,beginner_k_to_5,32,,false,adj,elementary_fill+grade5+grade5_week2_item12,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
clean,2,k-5th grade,beginner_k_to_5,32,,false,adj,tier1_dolch+dolch_grade3+fry_overlap+grade2_week10_item7,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
found,2,k-5th grade,beginner_k_to_5,32,,false,v,tier1_dolch+dolch_grade2+fry_overlap+grade2_week7_item8,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
snack,1,k-5th grade,beginner_k_to_5,32,,false,n,elementary_fill+grade1+grade1_week4_item8,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
drink,2,k-5th grade,beginner_k_to_5,33,,false,v,tier1_dolch+dolch_grade3+grade2_week26_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
heaven,4,k-5th grade,beginner_k_to_5,33,,false,n,elementary_fill+grade4+grade4_week2_item13,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
satin,4,k-5th grade,beginner_k_to_5,34,,false,n,elementary_fill+grade4+grade4_week2_item14,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
better,3,k-5th grade,beginner_k_to_5,37,,false,adj,tier1_dolch+dolch_grade3+fry_overlap+grade3_week23_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
black,K,k-5th grade,beginner_k_to_5,38,,false,adj,tier1_dolch+dolch_primer+fry_overlap+grade1_week4_item7,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
three,K,k-5th grade,beginner_k_to_5,38,,false,det,tier1_dolch+dolch_preprimer+fry_overlap+grade2_week10_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
funny,K,k-5th grade,beginner_k_to_5,40,,false,adj,tier1_dolch+dolch_preprimer+grade3_week22_item3,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
laugh,2,k-5th grade,beginner_k_to_5,40,,false,v,tier1_dolch+dolch_grade3+grade2_week23_item2,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
thank,1,k-5th grade,beginner_k_to_5,40,,false,n,tier1_dolch+dolch_grade1+grade2_week26_item6,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
these,1,k-5th grade,beginner_k_to_5,40,,false,det,tier1_dolch+dolch_grade2+fry_overlap+grade1_week15_item3,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
white,K,k-5th grade,beginner_k_to_5,40,,false,adj,tier1_dolch+dolch_primer+fry_overlap+grade2_week29_item9,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
first,1,k-5th grade,beginner_k_to_5,41,,false,det,tier1_dolch+dolch_grade2+fry_overlap+grade1_week21_item3,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
straw,2,k-5th grade,beginner_k_to_5,42,,false,n,elementary_fill+grade2+grade2_week3_item10,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
title,2,k-5th grade,beginner_k_to_5,46,,false,n,elementary_fill+grade2+grade2_week3_item14,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
tumble,5,k-5th grade,beginner_k_to_5,48,,false,n,elementary_fill+grade5+grade5_week3_item8,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
carton,4,k-5th grade,beginner_k_to_5,49,,false,n,elementary_fill+grade4+grade4_week3_item9,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
under,K,k-5th grade,beginner_k_to_5,50,,false,prep,tier1_dolch+dolch_primer+fry_overlap+grade3_week35_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
muffin,4,k-5th grade,beginner_k_to_5,51,,false,n,elementary_fill+grade4+grade4_week3_item11,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
things,2,k-5th grade,beginner_k_to_5,51,,false,n,elementary_fill+grade2+grade2_week4_item3,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
please,K,k-5th grade,beginner_k_to_5,52,,false,adv,tier1_dolch+dolch_primer+fry_overlap+grade3_week28_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
other,1,k-5th grade,beginner_k_to_5,53,,false,n,tier2_fry_filtered+fry_rank_53+grade1_week14_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
cannon,4,k-5th grade,beginner_k_to_5,54,,false,n,elementary_fill+grade4+grade4_week3_item14,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
poison,4,k-5th grade,beginner_k_to_5,55,,false,n,elementary_fill+grade4+grade4_week3_item15,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
broke,3,k-5th grade,beginner_k_to_5,56,,false,n,elementary_fill+grade3+grade3_week4_item8,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
shirt,2,k-5th grade,beginner_k_to_5,56,,false,n,elementary_fill+grade2+grade2_week4_item8,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
elbow,4,k-5th grade,beginner_k_to_5,58,,false,n,elementary_fill+grade4+grade4_week3_item18,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
thirst,2,k-5th grade,beginner_k_to_5,58,,false,n,elementary_fill+grade2+grade2_week4_item10,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
birth,2,k-5th grade,beginner_k_to_5,59,,false,n,elementary_fill+grade2+grade2_week4_item11,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
perch,4,k-5th grade,beginner_k_to_5,59,,false,n,elementary_fill+grade4+grade4_week3_item19,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
tenth,5,k-5th grade,beginner_k_to_5,59,,false,n,elementary_fill+grade5+grade5_week3_item19,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
twelve,4,k-5th grade,beginner_k_to_5,61,,false,n,elementary_fill+grade4+grade4_week4_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
brick,1,k-5th grade,beginner_k_to_5,63,,false,n,elementary_fill+grade1+grade1_week8_item7,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
tenant,5,k-5th grade,beginner_k_to_5,64,,false,adj,elementary_fill+grade5+grade5_week4_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
beige,5,k-5th grade,beginner_k_to_5,67,,false,n,elementary_fill+grade5+grade5_week4_item7,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
bridal,4,k-5th grade,beginner_k_to_5,71,,false,adj,elementary_fill+grade4+grade4_week4_item11,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
dental,4,k-5th grade,beginner_k_to_5,72,,false,adj,elementary_fill+grade4+grade4_week4_item12,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
gerbil,4,k-5th grade,beginner_k_to_5,73,,false,n,elementary_fill+grade4+grade4_week4_item13,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
tight,2,k-5th grade,beginner_k_to_5,73,,false,n,elementary_fill+grade2+grade2_week5_item9,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
flight,2,k-5th grade,beginner_k_to_5,74,,false,n,elementary_fill+grade2+grade2_week5_item10,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
nasal,4,k-5th grade,beginner_k_to_5,74,,false,adj,elementary_fill+grade4+grade4_week4_item14,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
postal,4,k-5th grade,beginner_k_to_5,75,,false,adj,elementary_fill+grade4+grade4_week4_item15,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
number,1,k-5th grade,beginner_k_to_5,76,,false,n,tier2_fry_filtered+fry_rank_76+grade1_week19_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
cliff,5,k-5th grade,beginner_k_to_5,80,,false,n,elementary_fill+grade5+grade5_week4_item20,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
people,1,k-5th grade,beginner_k_to_5,80,,false,n,tier2_fry_filtered+fry_rank_80+grade1_week20_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
beetle,5,k-5th grade,beginner_k_to_5,81,,false,n,elementary_fill+grade5+grade5_week5_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
dried,3,k-5th grade,beginner_k_to_5,82,,false,v,elementary_fill+grade3+grade3_week6_item2,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
twenty,4,k-5th grade,beginner_k_to_5,82,,false,n,elementary_fill+grade4+grade4_week5_item2,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
avenue,5,k-5th grade,beginner_k_to_5,83,,false,n,elementary_fill+grade5+grade5_week5_item3,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
water,1,k-5th grade,beginner_k_to_5,84,,false,n,tier2_fry_filtered+fry_rank_84+grade1_week21_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
whine,4,k-5th grade,beginner_k_to_5,85,,false,n,elementary_fill+grade4+grade4_week5_item5,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
mortal,4,k-5th grade,beginner_k_to_5,90,,false,adj,elementary_fill+grade4+grade4_week5_item10,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
sprint,5,k-5th grade,beginner_k_to_5,91,,false,n,elementary_fill+grade5+grade5_week5_item11,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
wrist,3,k-5th grade,beginner_k_to_5,93,,false,n,elementary_fill+grade3+grade3_week6_item13,beginner,beginner,29.8,8.0,3.4,beginner_seed,beginner_k_to_5.csv
aloud,3,k-5th grade,beginner_k_to_5,95,,false,adv,elementary_fill+grade3+grade3_week6_item15,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
parent,2,k-5th grade,beginner_k_to_5,95,,false,adj,elementary_fill+grade2+grade2_week6_item15,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
clock,1,k-5th grade,beginner_k_to_5,96,,false,n,elementary_fill+grade1+grade1_week12_item8,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
stages,2,k-5th grade,beginner_k_to_5,96,,false,n,elementary_fill+grade2+grade2_week6_item16,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
corona,4,k-5th grade,beginner_k_to_5,98,,false,n,elementary_fill+grade4+grade4_week5_item18,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
thirty,4,k-5th grade,beginner_k_to_5,101,,false,n,elementary_fill+grade4+grade4_week6_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
sound,2,k-5th grade,beginner_k_to_5,102,,false,n,tier2_fry_filtered+fry_rank_102+grade2_week28_item16,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
bruise,5,k-5th grade,beginner_k_to_5,104,,false,n,elementary_fill+grade5+grade5_week6_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
shout,2,k-5th grade,beginner_k_to_5,105,,false,n,elementary_fill+grade2+grade2_week7_item9,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
anyone,4,k-5th grade,beginner_k_to_5,106,,false,pron,elementary_fill+grade4+grade4_week6_item6,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
picnic,5,k-5th grade,beginner_k_to_5,106,,false,adj,elementary_fill+grade5+grade5_week6_item6,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
place,2,k-5th grade,beginner_k_to_5,108,,false,n,tier2_fry_filtered+fry_rank_108+grade2_week2_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
triple,5,k-5th grade,beginner_k_to_5,108,,false,n,elementary_fill+grade5+grade5_week6_item8,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
means,2,k-5th grade,beginner_k_to_5,113,,false,n,elementary_fill+grade2+grade2_week8_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
duplex,5,k-5th grade,beginner_k_to_5,114,,false,n,elementary_fill+grade5+grade5_week6_item14,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
tonsil,4,k-5th grade,beginner_k_to_5,114,,false,n,elementary_fill+grade4+grade4_week6_item14,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
thing,2,k-5th grade,beginner_k_to_5,117,,false,v,tier2_fry_filtered+fry_rank_117+grade2_week22_item1,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
octave,5,k-5th grade,beginner_k_to_5,118,,false,n,elementary_fill+grade5+grade5_week6_item18,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
batch,3,k-5th grade,beginner_k_to_5,121,,false,n,elementary_fill+grade3+grade3_week8_item9,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
argue,2,k-5th grade,beginner_k_to_5,123,,false,n,elementary_fill+grade2+grade2_week8_item11,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
canter,5,k-5th grade,beginner_k_to_5,125,,false,n,elementary_fill+grade5+grade5_week7_item5,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
ditch,3,k-5th grade,beginner_k_to_5,126,,false,n,elementary_fill+grade3+grade3_week8_item14,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
great,2,k-5th grade,beginner_k_to_5,126,,false,n,tier2_fry_filtered+fry_rank_126+grade2_week6_item2,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
portal,4,k-5th grade,beginner_k_to_5,126,,false,adj,elementary_fill+grade4+grade4_week7_item6,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
tunnel,4,k-5th grade,beginner_k_to_5,127,,false,n,elementary_fill+grade4+grade4_week7_item7,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
stuck,1,k-5th grade,beginner_k_to_5,128,,false,n,elementary_fill+grade1+grade1_week16_item8,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
fatal,4,k-5th grade,beginner_k_to_5,131,,false,adj,elementary_fill+grade4+grade4_week7_item11,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
towel,4,k-5th grade,beginner_k_to_5,133,,false,n,elementary_fill+grade4+grade4_week7_item13,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
chapel,4,k-5th grade,beginner_k_to_5,134,,false,n,elementary_fill+grade4+grade4_week7_item14,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
nurse,2,k-5th grade,beginner_k_to_5,134,,false,n,elementary_fill+grade2+grade2_week9_item6,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
curve,2,k-5th grade,beginner_k_to_5,135,,false,n,elementary_fill+grade2+grade2_week9_item7,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
tinsel,4,k-5th grade,beginner_k_to_5,135,,false,n,elementary_fill+grade4+grade4_week7_item15,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
showed,3,k-5th grade,beginner_k_to_5,138,,false,v,elementary_fill+grade3+grade3_week9_item10,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
purse,2,k-5th grade,beginner_k_to_5,139,,false,n,elementary_fill+grade2+grade2_week9_item11,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
growth,2,k-5th grade,beginner_k_to_5,140,,false,n,elementary_fill+grade2+grade2_week9_item12,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
affect,2,k-5th grade,beginner_k_to_5,141,,false,n,elementary_fill+grade2+grade2_week9_item13,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
coward,5,k-5th grade,beginner_k_to_5,142,,false,n,elementary_fill+grade5+grade5_week8_item2,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
squash,4,k-5th grade,beginner_k_to_5,144,,false,n,elementary_fill+grade4+grade4_week8_item4,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
carrot,4,k-5th grade,beginner_k_to_5,145,,false,n,elementary_fill+grade4+grade4_week8_item5,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
onion,4,k-5th grade,beginner_k_to_5,146,,false,n,elementary_fill+grade4+grade4_week8_item6,beginner,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
